# OVEREXPRESSION SIMULATIONS
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
# non-metabolic damage formation f0 = 0.0001
# damage repair r0 = 0.0005
enzyme(s)	standard name	pathway	overexpression span	rls	rls change	enzyme change	lcc	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
GPX2	YBR244W	Oxidative stress	phase 2	23	1.0	1.4130326504981865	0.0	23.800000000000068	16.0	0.02074340867030759	10.799999999999978	6.0	0.2083473549885691	6.199999999999994	1.0	0.27021593667157007	dead (regular)
TRX1	YLR043C	Oxidative stress	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
TRX2	YGR209C	Oxidative stress	phase 2	24	1.0434782608695652	1.2806009660255675	0.1549469393687105	23.800000000000068	16.0	0.02074340867030759	8.799999999999985	6.0	0.17809248355760463	16.79999999999997	2.0	0.29902129439725555	dead (regular)
TRR1	YDR353W	Oxidative stress	phase 2	24	1.0434782608695652	1.2805966448088169	0.1549493255672708	23.800000000000068	16.0	0.02074340867030759	8.799999999999985	6.0	0.17809602905163952	16.79999999999997	2.0	0.2990272261873617	dead (regular)
CTT1	YGR088W	Oxidative stress	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
PGM2,PGM1	YMR105C,YKL127W	Galactose metabolism	phase 2	23	1.0	1.3781778237132636	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888740288216	6.199999999999994	1.0	0.2704381008204369	dead (regular)
YLR446W,GLK1,HXK1,HXK2	YLR446W,YCL040W,YFR053C,YGL253W	Glycolysis	phase 2	16	0.6956521739130435	0.7458304443997772	-1.19742045961499	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
TDH3,TDH1,TDH2	YGR192C,YJL052W,YJR009C	Glycolysis	phase 2	23	1.0	1.1041704834175197	0.0	23.800000000000068	16.0	0.02074340867030759	12.89999999999997	7.0	0.2603523684719358	0.0	0.0	NaN	dead (regular)
ERR2,ENO1,ENO2,ERR3,ERR1	YPL281C,YGR254W,YHR174W,YMR323W,YOR393W	Glycolysis	phase 2	23	1.0	1.1187026380890217	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851887686340076	6.199999999999994	1.0	0.2704380871699855	dead (regular)
CDC19,PYK2	YAL038W,YOR347C	Glycolysis	phase 2	19	0.8260869565217391	1.1135774195150703	-1.5312290437729563	23.800000000000068	16.0	0.02074340867030759	8.899999999999984	3.0	0.07557967942212782	0.0	0.0	NaN	dead (overexpression)
SOL4,SOL3	YGR248W,YHR163W	Pentose phosphate	phase 2	16	0.6956521739130435	0.7145957742142175	-1.0663746314512967	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
GND2,GND1	YGR256W,YHR183W	Pentose phosphate	phase 2	16	0.6956521739130435	0.7147071473710298	-1.0667909247721945	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
TKL2,TKL1	YBR117C,YPR074C	Pentose phosphate	phase 2	23	1.0	1.1273421112706197	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188896768039	6.199999999999994	1.0	0.270438103765559	dead (regular)
GPD1,GPD2	YDL022W,YOL059W	Anaerobic excretion	phase 2	23	1.0	1.1376811591449276	0.0	23.800000000000068	16.0	0.02074340867030759	10.699999999999978	6.0	0.20816992934110343	6.199999999999994	1.0	0.2699861397663364	dead (regular)
GPP2,GPP1	YER062C,YIL053W	Anaerobic excretion	phase 2	23	1.0	1.1352657002077293	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20819795037499716	6.099999999999994	1.0	0.2700326535049714	dead (regular)
PDC6,PDC1,PDC5	YGR087C,YLR044C,YLR134W	Anaerobic excretion	phase 2	23	1.0	1.1326223194050016	0.0	23.800000000000068	16.0	0.02074340867030759	9.499999999999982	6.0	0.19614002142326273	4.699999999999999	1.0	0.2545446555165405	dead (regular)
ADH5,ADH1	YBR145W,YOL086C	Anaerobic excretion	phase 2	23	1.0	1.1104997132310552	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888883399994	6.199999999999994	1.0	0.270438102673982	dead (regular)
HFD1,ALD2,ALD5,ALD4	YMR110C,YMR170C,YER073W,YOR374W	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 2	23	1.0	1.1506796747612087	0.0	23.800000000000068	16.0	0.02074340867030759	8.699999999999985	5.0	0.16211335905561552	6.5999999999999925	2.0	0.27306889164737563	dead (regular)
DAL7,MLS1	YIR031C,YNL117W	Anaplerotic reactions 	phase 2	23	1.0	1.220314812638518	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
ACS1,ACS2	YAL054C,YLR153C	Other	phase 2	23	1.0	1.120467151862532	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20646642627193776	5.899999999999995	1.0	0.2678100717024505	dead (regular)
FAP7,ADK1	YDL166C,YDR226W	Salvage pathways	phase 2	23	1.0	1.121849446328533	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852136080082637	6.199999999999994	1.0	0.2704413042986329	dead (regular)
PYC2,PYC1	YBR218C,YGL062W	TCA	phase 2	23	1.0	1.13795282037549	0.0	23.800000000000068	16.0	0.02074340867030759	11.199999999999976	6.0	0.20727276568679467	5.999999999999995	1.0	0.2688444577561123	dead (regular)
CIT1,CIT3	YNR001C,YPR001W	TCA	phase 2	25	1.0869565217391304	0.8971571298511796	0.8455279555432345	23.800000000000068	16.0	0.02074340867030759	17.399999999999977	9.0	0.22078917396758413	0.0	0.0	NaN	dead (overexpression)
SDH9,SDH1	YJL045W,YKL148C	TCA	phase 2	25	1.0869565217391304	0.8604147748724278	0.6229636529199819	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.22078654458057007	0.0	0.0	NaN	dead (overexpression)
NDE2,NDE1	YDL085W,YMR145C	Oxidative Phosphorylation	phase 2	23	1.0	1.2445658730964724	0.0	23.800000000000068	16.0	0.02074340867030759	10.699999999999978	6.0	0.20851235645935	6.099999999999994	1.0	0.27043988820472203	dead (regular)
COX5B,COX6,COX4,COX8,COX7,COX13,COX12,COX11,COX23,COX16,COX18,COX20,COX19	YIL111W,YHR051W,YGL187C,YLR395C,YMR256C,YGL191W,YLR038C,YPL132W,YHR116W,YJL003W,YGR062C,YDR231C,YLL018C-A	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0441484979571818	-1.969637151041167	23.800000000000068	16.0	0.02074340867030759	5.799999999999995	3.0	0.16162394823928425	7.29999999999999	2.0	0.27794522350258793	dead (regular)
SOD1,SOD2	YJR104C,YHR008C	Oxidative stress	phase 2	21	0.9130434782608695	0.6258125154727076	-0.2323875739697221	23.800000000000068	16.0	0.02074340867030759	9.799999999999981	5.0	0.1656285528935088	0.0	0.0	NaN	dead (overexpression)
GPX1,GPX2	YKL026C,YBR244W	Oxidative stress	phase 2	23	1.0	1.3499785680992815	0.0	23.800000000000068	16.0	0.02074340867030759	10.799999999999978	6.0	0.20834735785327796	6.199999999999994	1.0	0.2702159403818636	dead (regular)
TRX1,TRX2	YLR043C,YGR209C	Oxidative stress	phase 2	24	1.0434782608695652	1.2806009660255675	0.1549469393687105	23.800000000000068	16.0	0.02074340867030759	8.799999999999985	6.0	0.17809248355760463	16.79999999999997	2.0	0.29902129439725555	dead (regular)
QCR6	YFR033C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
QCR7	YDR529C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COB	Q0105	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
ADH1	YOL086C	Anaerobic excretion	phase 3	23	1.0	1.0140062850038443	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TDH2	YJR009C	Glycolysis	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TDH3	YGR192C	Glycolysis	phase 3	23	1.0	1.0153904609219948	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (regular)
TDH1	YJL052W	Glycolysis	phase 3	23	1.0	1.0143387797608652	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.099999999999994	1.0	0.27044833670263035	dead (regular)
COX1	Q0045	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705462	-0.16503977332640252	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX2	Q0250	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705462	-0.16503977332640252	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX3	Q0275	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705462	-0.16503977332640252	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX5B	YIL111W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX6	YHR051W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
CDC19	YAL038W	Glycolysis	phase 3	23	1.0	1.0160081987043288	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (regular)
PGK1	YCR012W	Glycolysis	phase 3	23	1.0	1.014368468068267	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP2	YJR121W	Oxidative Phosphorylation	phase 3	23	1.0	1.0596656283455201	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	7.899999999999988	1.0	0.2702639920630148	dead (regular)
ATP6	Q0085	Oxidative Phosphorylation	phase 3	23	1.0	1.0661514204614455	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.299999999999986	1.0	0.2702230536177296	dead (regular)
ATP8	Q0080	Oxidative Phosphorylation	phase 3	23	1.0	1.0726489598606346	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.699999999999985	1.0	0.2701821249964923	dead (regular)
CIT1	YNR001C	TCA	phase 3	23	1.0	2.0736244389014695	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	14.999999999999963	1.0	0.26953879322706353	dead (regular)
ENO1	YGR254W	Glycolysis	phase 3	23	1.0	1.0141103144524029	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ENO2	YHR174W	Glycolysis	phase 3	23	1.0	1.0141103144524035	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TPI1	YDR050C	Glycolysis	phase 3	23	1.0	1.0014200052056428	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPM1	YKL152C	Glycolysis	phase 3	23	1.0	1.0041137338487556	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
COX4	YGL187C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX8	YLR395C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
GAL1	YBR020W	Galactose metabolism	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GAL10	YBR019C	Galactose metabolism	phase 3	23	1.0	1.13134413775569	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
HXK1	YFR053C	Glycolysis	phase 3	22	0.9565217391304348	0.9657871950172598	-1.2708183643960027	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
HXK2	YGL253W	Glycolysis	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP4	YPL078C	Oxidative Phosphorylation	phase 3	23	1.0	1.0661514226287612	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.299999999999986	1.0	0.2702230536177296	dead (regular)
PDC1	YLR044C	Anaerobic excretion	phase 3	23	1.0	1.0017007658733326	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
CYT1	YOR065W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
ADK1	YDR226W	Salvage pathways	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP1	YBL099W	Oxidative Phosphorylation	phase 3	23	1.0	1.0596656308407615	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	7.899999999999988	1.0	0.2702639920630148	dead (regular)
COX9	YDL067C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705462	-0.16503977332640252	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COR1	YBL045C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
QCR2	YPR191W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
RIP1	YEL024W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
FUM1	YPL262W	TCA	phase 3	23	1.0	1.117694107290304	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GAL7	YBR018C	Galactose metabolism	phase 3	23	1.0	1.1313441377556899	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
QCR8	YJL166W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
FBP1	YLR377C	Glycolysis	phase 3	23	1.0	1.2808057933456023	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
ATP5	YDR298C	Oxidative Phosphorylation	phase 3	23	1.0	1.0677747046479704	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.399999999999986	1.0	0.2702128205415079	dead (regular)
LPD1	YFL018C	Other	phase 3	22	0.9565217391304348	0.7679351972893576	-0.18735396476206478	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
ERR1	YOR393W	Glycolysis	phase 3	23	1.0	1.0141103144524017	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ERR2	YPL281C	Glycolysis	phase 3	23	1.0	1.1110417217860038	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
COX7	YMR256C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
PCK1	YKR097W	Other	phase 3	23	1.0	1.2305492071572601	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
PYC1	YGL062W	TCA	phase 3	23	1.0	1.034253084260481	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.399999999999993	1.0	0.2704175987685208	dead (regular)
ZWF1	YNL241C	Pentose phosphate	phase 3	22	0.9565217391304348	0.9526553710695215	-0.9183356560552882	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
LAT1	YNL071W	Other	phase 3	22	0.9565217391304348	0.7679351972893581	-0.1873539647620652	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
PGI1	YBR196C	Glycolysis	phase 3	23	1.0	1.0037235449657291	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
FBA1	YKL060C	Glycolysis	phase 3	23	1.0	1.0151102925524296	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TAL1	YLR354C	Pentose phosphate	phase 3	23	1.0	1.0026991473588462	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PDA1	YER178W	Other	phase 3	22	0.9565217391304348	0.7679351972893576	-0.18735396476206478	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
PDX1	YGR193C	Other	phase 3	22	0.9565217391304348	0.7679351972893581	-0.1873539647620652	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
PDC5	YLR134W	Anaerobic excretion	phase 3	23	1.0	1.0148927098762626	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PFK1	YGR240C	Glycolysis	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PFK2	YMR205C	Glycolysis	phase 3	23	1.0	1.0196558411687335	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (regular)
MDH1	YKL085W	TCA	phase 3	23	1.0	1.1520396863711322	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GLK1	YCL040W	Glycolysis	phase 3	23	1.0	1.0176758858127046	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ACO1	YLR304C	TCA	phase 3	23	1.0	1.0265694674364043	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
COX11	YPL132W	Oxidative Phosphorylation	phase 3	23	1.0	1.0148093477071243	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
KGD1	YIL125W	TCA	phase 3	23	1.0	1.773962113827421	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.4	0.0	0.2084793294022633	dead (regular)
ATP15	YPL271W	Oxidative Phosphorylation	phase 3	23	1.0	1.0726489622734772	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.699999999999985	1.0	0.2701821249964923	dead (regular)
SDH2	YLL041C	TCA	phase 3	23	1.0	2.773450431629709	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	20.800000000000026	1.0	0.2689486656441833	dead (regular)
DAL7	YIR031C	Anaplerotic reactions 	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
IDP1	YDL066W	TCA	phase 3	23	1.0	2.2257862365215937	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	16.399999999999963	1.0	0.2693961605548618	dead (regular)
QCR9	YGR183C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
TKL1	YPR074C	Pentose phosphate	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PDC6	YGR087C	Anaerobic excretion	phase 3	23	1.0	1.0149011659796046	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ICL1	YER065C	Anaplerotic reactions 	phase 3	23	1.0	1.2796315831059533	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP7	YKL016C	Oxidative Phosphorylation	phase 3	23	1.0	1.069398725063744	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.499999999999986	1.0	0.27020258807925235	dead (regular)
MLS1	YNL117W	Anaplerotic reactions 	phase 3	23	1.0	1.279631583105959	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PYC2	YBR218C	TCA	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
NDI1	YML120C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7517069481753078	-0.17510864903405804	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
PDB1	YBR221C	Other	phase 3	22	0.9565217391304348	0.7679351972893576	-0.18735396476206478	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX13	YGL191W	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
TKL2	YBR117C	Pentose phosphate	phase 3	23	1.0	1.1317327927179865	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PGM1	YKL127W	Galactose metabolism	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
SDH3	YKL141W	TCA	phase 3	23	1.0	2.7946400460316654	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	21.00000000000003	1.0	0.26892835302308754	dead (regular)
PGM2	YMR105C	Galactose metabolism	phase 3	23	1.0	1.1102748764269552	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
SDH4	YDR178W	TCA	phase 3	23	1.0	2.8052336946093694	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	21.10000000000003	1.0	0.26891819762657104	dead (regular)
QCR10	YHR001W-A	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.7365588912705469	-0.1650397733264029	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
ATP3	YBR039W	Oxidative Phosphorylation	phase 3	23	1.0	1.064528870649497	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.199999999999987	1.0	0.2702332873079543	dead (regular)
ADH5	YBR145W	Anaerobic excretion	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
